to,from,x,y,cov,cost
1249,1247,10.4088,86.1428,1.13351,195.687
1250,1080,20.317,82.5998,1.13351,183.193
1251,1250,10.0655,86.8038,1.13351,194.273
1252,1058,5.90992,88.1954,1.13351,191.974
1253,1252,10.7159,83.631,1.13351,198.602
1254,1024,10.6164,84.6991,1.13351,183.058
1255,1191,20.2375,85.2749,1.13351,171.697
1256,1255,7.67623,84.0667,1.13351,184.317
1257,3456,4.79429,97.8371,1.13351,191.539
1258,1257,8.49628,82.2463,1.13351,207.563
1259,986,7.61222,81.8428,1.13351,189.357
1260,1080,27.2965,87.2233,1.13351,177.469
1261,1191,31.0234,89.7651,1.13351,181.208
1262,1261,26.3772,82.743,1.13351,189.629
1263,1072,8.72568,82.1289,1.13351,274.434
1264,1263,27.0366,84.4715,1.13351,292.894
1265,1145,26.4582,86.2949,1.13351,190.699
1266,974,24.3539,83.5272,1.13351,259.008
1267,974,24.4109,83.4283,1.13351,258.932
1268,1007,23.9904,84.2897,1.13351,226.097
1269,1089,46.5915,89.9154,1.13351,176.394
1270,1269,24.4679,83.861,1.13351,199.331
1271,1147,28.1658,83.1294,1.13351,178.838
1272,1243,13.8145,84.767,1.13351,239.72
1273,980,14.3,83.821,1.13351,219.517
1274,1273,11.3717,86.9692,1.13351,223.817
1275,1169,14.9559,85.1129,1.13351,236.125
1276,1072,13.9941,86.681,1.13351,270.252
1277,1068,17.8246,84.2695,1.13351,175.725
1278,1072,5.96152,97.5123,1.13351,283.038
1279,1278,13.5241,88.32,1.13351,294.942
1280,1304,3.18585,84.7493,1.13351,200.6
1281,1280,12.9425,87.8586,1.13351,210.84
1282,1007,11.1589,83.3217,1.13351,220.961
1283,1105,6.93182,85.5063,1.13351,226.811
1284,1283,16.5193,84.5759,1.13351,236.444
1285,1105,11.0185,86.9182,1.13351,223.687
1286,1017,18.2363,82.3947,1.13351,236.659
1287,1206,21.4484,97.0266,1.13351,232.233
1288,1287,13.5925,83.0173,1.13351,248.294
1289,1058,13.4764,84.9726,1.13351,189.661
1290,3456,3.10176,85.0725,1.13351,187.256
1291,1290,11.5644,84.4045,1.13351,195.745
1292,4951,22.867,84.1383,1.13351,198.085
1293,1292,15.0578,85.9594,1.13351,206.104
1294,1007,13.2873,81.9005,1.13351,218.571
1295,974,10.9436,82.1785,1.13351,272.216
1296,1173,1.6951,82.3042,1.13351,196.622
1297,1296,13.0637,87.4876,1.13351,209.116
1298,1431,59.3048,91.0708,1.13351,161.135
1299,1298,12.4083,86.8068,1.13351,208.225
1300,1105,13.9355,91.1793,1.13351,225.555
1301,1300,21.9117,93.9159,1.13351,233.987
1302,968,25.9318,94.2806,1.13351,228.023
1303,1065,25.0382,92.667,1.13351,202.649
1304,1191,22.5829,93.4585,1.13351,179.337
1305,1304,28.0004,95.7017,1.13351,185.201
1306,1321,51.3548,82.9419,1.13351,156.133
1307,1306,23.658,92.997,1.13351,185.598
1308,1017,26.1766,94.2969,1.13351,248.351
1309,864,48.6226,83.6325,1.13351,145.228
1310,1309,22.4906,92.2251,1.13351,172.736
1311,1022,24.5486,95.7229,1.13351,183.613
1312,1173,29.1906,90.2391,1.13351,168.568
1313,1312,24.8081,95.737,1.13351,175.599
1314,1459,54.549,99.9224,1.13351,164.052
1315,1314,27.2607,96.8514,1.13351,191.513
1316,1614,29.2219,82.2428,1.13351,178.064
1317,1316,25.1329,95.325,1.13351,191.77
1318,1165,12.4564,95.2719,1.13351,223.149
1319,1169,20.4398,96.6842,1.13351,247.986
1320,1319,11.4928,97.1628,1.13351,256.946
1321,1114,53.0445,87.4986,1.13351,151.273
1322,1321,11.7669,95.2373,1.13351,193.269
1323,4952,4.14021,90.9286,1.13351,213.226
1324,1323,10.2195,99.4535,1.13351,223.697
1325,1186,15.6668,98.7681,1.13351,180.199
1326,978,13.7581,97.5111,1.13351,213.743
1327,1461,31.1487,99.0569,1.13351,172.572
1328,1327,13.4171,97.1575,1.13351,190.405
1329,986,11.4054,99.223,1.13351,205.309
1330,4953,16.2068,91.0588,1.13351,180.3
1331,1330,14.4773,98.9522,1.13351,188.38
1332,4954,15.5856,86.0208,1.13351,233.181
1333,1332,16.0681,92.2041,1.13351,239.383
1334,1304,18.1467,94.6878,1.13351,183.941
1335,974,16.8772,94.5962,1.13351,270.728
1336,1319,16.4782,94.8425,1.13351,252.355
1337,1007,19.7801,91.3028,1.13351,227.378
1338,1001,13.3745,95.3542,1.13351,217.448
1339,1013,12.7592,91.2118,1.13351,197.073
1340,1017,7.23423,91.1007,1.13351,234.646
1341,1340,15.7897,91.1392,1.13351,243.201
1342,1280,2.12594,82.8586,1.13351,202.767
1343,1342,20.2409,93.9419,1.13351,224.004
1344,1323,8.89677,99.023,1.13351,222.615
1345,1344,15.0497,93.4245,1.13351,230.934
1346,1149,20.4641,91.294,1.13351,181.172
1347,1316,14.4535,94.4131,1.13351,197.201
1348,4955,17.1334,89.246,1.13351,175.606
1349,1348,12.492,93.2338,1.13351,181.726
1350,993,13.1741,93.4718,1.13351,192.043
1351,1252,18.2314,89.9344,1.13351,204.418
1352,1351,12.5131,94.9314,1.13351,212.012
1353,980,12.9472,93.0778,1.13351,211.415
1354,1001,22.6286,99.6193,1.13351,226.991
1355,4952,5.62184,99.0387,1.13351,213.245
1356,1355,21.5378,95.4241,1.13351,229.566
1357,1261,27.3598,99.1556,1.13351,191.288
1358,1250,25.3886,99.2962,1.13351,200.643
1359,4956,16.7276,95.3084,1.13351,186.77
1360,1359,21.4629,96.8728,1.13351,191.757
1361,1005,21.191,98.7784,1.13351,237.649
1362,4953,21.4587,93.7244,1.13351,175.379
1363,1362,20.9656,99.46,1.13351,181.135
1364,974,24.5302,89.9372,1.13351,261.859
1365,1364,23.2486,97.7244,1.13351,269.751
1366,1145,19.5995,89.5077,1.13351,198.002
1367,1366,18.1693,99.0373,1.13351,207.638
1368,1214,54.8323,94.571,1.13351,176.313
1369,1368,55.1886,92.438,1.13351,178.475
1370,1070,57.9467,98.2356,1.13351,184.375
1371,1189,39.3166,87.243,1.13351,160.756
1372,1371,58.4546,99.3927,1.13351,183.425
1373,1476,62.8477,91.2929,1.13351,238.652
1374,1373,60.444,95.3575,1.13351,243.375
1375,1546,42.7845,91.3602,1.13351,151.763
1376,1375,59.2334,96.6414,1.13351,169.039
1377,1368,60.8541,96.8928,1.13351,182.767
1378,4957,83.9962,94.7063,1.13351,205.507
1379,1378,64.2631,96.6005,1.13351,225.331
1380,2850,87.1741,83.7298,1.13351,206.01
1381,1380,60.6064,94.362,1.13351,234.626
1382,1068,49.2395,83.5411,1.13351,187.692
1383,1382,62.3001,94.5373,1.13351,204.766
1384,1093,63.4938,90.3981,1.13351,168.083
1385,1384,65.9177,99.1252,1.13351,177.14
1386,1476,42.3236,81.8894,1.13351,253.512
1387,1386,61.2446,98.8171,1.13351,278.9
1388,833,45.3871,82.9274,1.13394,104.398
1389,1388,61.1108,93.7416,1.13361,123.482
1390,1127,65.8902,97.831,1.13351,173.369
1391,1390,63.26,99.4348,1.13351,176.45
1392,1440,82.9307,82.0359,1.13351,233.475
1393,1392,53.2294,83.9475,1.13351,263.238
1394,1214,41.7241,92.6255,1.13351,167.298
1395,1394,48.4803,88.9184,1.13351,175.005
1396,1189,51.1108,86.2788,1.13351,158.878
1397,1396,54.9004,83.1318,1.13351,163.804
1398,1280,49.1549,86.9949,1.13351,246.624
1399,4958,10.8833,84.7101,1.13351,202.74
1400,1399,49.0334,90.2827,1.13351,241.295
1401,2759,73.9266,81.6001,1.13351,276.116
1402,1401,51.8628,84.0539,1.13351,298.316
1403,1600,81.0498,83.1628,1.13351,186.951
1404,1403,53.7125,81.8207,1.13351,214.321
1405,1005,47.4874,85.9515,1.13351,248.446
1406,1405,51.4928,81.7692,1.13351,254.237
1407,1007,49.6877,85.6674,1.13351,251.681
1408,1427,65.918,91.2536,1.13351,161.426
1409,1408,50.758,88.409,1.13351,176.851
1410,1210,48.2928,86.816,1.13351,164.759
1411,4959,55.6273,81.7482,1.13351,200.647
1412,1411,46.5328,88.8372,1.13351,212.178
1413,861,57.1994,95.8211,1.13351,161.756
1414,1413,49.9639,89.5749,1.13351,171.315
1415,1309,50.8164,84.457,1.13351,147.572
1416,1415,55.0754,83.0724,1.13351,152.05
1417,1375,48.6727,88.0036,1.13351,158.541
1418,1411,47.585,90.3681,1.13351,212.436
1419,884,49.7449,91.2949,1.13351,158.045
1420,867,43.1327,82.7779,1.13351,165.838
1421,1420,48.7164,91.079,1.13351,175.843
1422,1415,45.8321,90.1924,1.13351,155.17
1423,864,34.4732,88.9415,1.13351,156.418
1424,1423,56.3254,97.883,1.13351,180.028
1425,2746,53.5211,98.5952,1.13351,225.685
1426,1425,50.99,95.0415,1.13351,230.048
1427,1461,60.1185,88.5822,1.13351,155.041
1428,1427,51.0228,96.3674,1.13351,167.014
1429,1045,38.7477,92.3423,1.13351,165.453
1430,1429,55.0123,97.7609,1.13351,182.596
1431,1461,61.0565,83.8075,1.13351,153.664
1432,1431,53.4647,99.3753,1.13351,170.984
1433,4960,31.7976,97.4302,1.13351,255.551
1434,1433,46.8808,92.7136,1.13351,271.355
1435,1443,40.8909,95.6733,1.13351,207.803
1436,1435,48.9224,93.7812,1.13351,216.054
1437,1080,50.3503,98.3735,1.13351,185.269
1438,1114,48.079,91.9329,1.13351,153.538
1439,1396,49.3616,92.2433,1.13351,165.094
1440,2797,98.6756,81.5246,1.13351,217.722
1441,1440,51.3034,97.8551,1.13351,267.83
1442,1425,56.6092,99.9034,1.13351,229.039
1443,1431,76.7479,82.0673,1.13351,169.451
1444,1443,56.7987,99.6215,1.13351,196.024
1445,974,50.5946,94.0942,1.13351,270.167
1446,861,50.6567,97.6856,1.13351,161.482
1447,1171,49.9792,95.052,1.13351,192.152
1448,1321,51.6851,92.7993,1.13351,156.745
1449,1537,58.3746,92.9267,1.13351,185.417
1450,1449,52.2573,96.3718,1.13351,192.438
1451,1375,53.3474,96.0076,1.13351,163.303
1452,4961,46.0901,94.8419,1.13351,280.601
1453,1452,55.4125,95.8724,1.13351,289.98
1454,1654,54.216,99.6356,1.13351,196.95
1455,1454,52.9019,93.7271,1.13351,203.003
1456,1186,55.8798,98.8175,1.13351,187.891
1457,4962,61.9983,91.3959,1.13351,161.087
1458,1457,53.6627,97.3603,1.13351,171.336
1459,4963,56.848,97.251,1.13351,160.528
1460,1459,53.9132,94.5419,1.13351,164.522
1461,864,52.6775,81.9676,1.13351,145.085
1462,1461,48.9088,97.2957,1.13351,160.87
1463,1443,47.8804,93.7832,1.13351,200.606
1464,1027,47.5764,93.5607,1.13351,189.77
1465,1648,55.3786,86.5535,1.13361,103.886
1466,1465,48.4049,92.4698,1.13352,113.032
1467,1413,51.1672,94.1011,1.13351,168.029
1468,1401,46.3416,99.6112,1.13351,309.06
1469,1468,52.76,99.9212,1.13351,315.486
1470,3009,50.21,99.5791,1.13351,165.126
1471,1470,52.4282,99.865,1.13351,167.363
1472,864,42.829,84.1535,1.13351,147.319
1473,1472,55.4981,91.3071,1.13351,161.868
1474,1600,75.0881,90.8365,1.13351,177.501
1475,1474,55.2071,88.5778,1.13351,197.51
1476,1494,67.9134,81.833,1.13351,227.922
1477,1476,57.6227,91.1224,1.13351,241.785
1478,4964,43.7113,94.9489,1.13351,224.004
1479,1478,53.6026,92.9287,1.13351,234.1
1480,4965,94.3194,91.4722,1.13351,195.806
1481,1480,56.6305,89.4593,1.13351,233.549
1482,1171,54.8858,90.3406,1.13351,185.39
1483,1616,74.9853,83.1363,1.13351,207.503
1484,1483,57.2883,87.856,1.13351,225.818
1485,1070,52.1863,89.9562,1.13351,174.629
1486,1485,54.142,91.7741,1.13351,177.299
1487,1427,64.4568,88.4399,1.13351,159.382
1488,1487,56.3746,88.9098,1.13351,167.478
1489,1319,57.6798,93.2476,1.13351,285.384
1490,1431,54.2804,89.2915,1.13351,162.381
1491,2881,64.8353,85.9934,1.13351,207.902
1492,1491,57.2163,93.738,1.13351,218.766
1493,1405,55.8738,94.7756,1.13351,260.62
1494,2746,58.6121,87.4484,1.13351,217.057
1495,1494,58.0735,90.5291,1.13351,220.184
1496,1413,55.1744,92.615,1.13351,165.548
1497,1577,65.5042,87.998,1.13351,177.409
1498,1497,56.0337,93.3579,1.13351,188.291
1499,1573,63.5614,81.9629,1.13351,211.7
1500,1499,55.948,94.1808,1.13351,226.096
1501,1413,53.5047,99.36,1.13351,166.873
1502,1501,55.375,94.6853,1.13351,171.908
1503,864,53.4301,93.5435,1.13351,155.905
1504,1171,62.6099,85.5917,1.13351,176.409
1505,1504,56.9369,90.976,1.13351,184.23
1506,1045,55.3425,86.9187,1.13351,160.209
1507,1506,58.968,89.3153,1.13351,164.555
1508,1485,55.4071,84.0462,1.13351,181.36
1509,4966,47.7302,78.7728,1.13351,213.551
1510,1509,54.2722,86.2792,1.13351,223.509
1511,1443,62.1952,88.682,1.13351,185.437
1512,1511,57.1533,87.1303,1.13351,190.712
1513,1298,53.7379,86.1952,1.13351,168.535
1514,1506,54.1974,87.6866,1.13351,161.588
1515,1546,47.895,95.949,1.13351,157.389
1516,1515,56.9077,86.4374,1.13351,170.492
1517,1045,59.8268,85.6734,1.13351,164.481
1518,1517,56.4088,85.9767,1.13351,167.912
1519,4967,65.5624,86.3329,1.13352,144.167
1520,1519,55.6553,84.441,1.13351,154.253
1521,1457,60.8135,93.5716,1.13351,163.564
1522,1165,34.2838,99.331,1.13351,245.245
1523,1522,59.1575,94.0745,1.13351,270.668
1524,1390,58.8993,93.6101,1.13351,181.536
1525,864,62.3868,97.6358,1.13351,163.492
1526,1525,60.1011,93.3114,1.13351,168.383
1527,1476,59.3302,89.8686,1.13351,239.679
1528,4968,85.3249,93.8263,1.13351,190.78
1529,1528,57.879,93.1166,1.13351,218.235
1530,1506,51.5287,90.7518,1.13351,165.616
1531,974,40.0507,88.9151,1.13351,258.888
1532,1478,39.5104,88.545,1.13351,231.663
1533,1309,33.7824,94.2943,1.13351,163.501
1534,1533,43.0174,85.5895,1.13351,176.192
1535,1072,41.3266,86.5073,1.13351,277.43
1536,1112,39.4457,88.2137,1.13351,163.571
1537,1427,44.736,94.8339,1.13351,171.646
1538,1537,41.9365,86.9791,1.13351,179.984
1539,970,38.7387,89.4137,1.13351,258.619
1540,974,38.4052,85.8491,1.13351,255.516
1541,1131,41.0689,85.8349,1.13351,179.054
1542,1080,41.3983,86.8953,1.13351,170.773
1543,1461,37.5501,87.8495,1.13351,161.316
1544,1543,40.2333,85.9545,1.13351,164.601
1545,974,40.4937,87.7337,1.13351,258.328
1546,4969,43.3446,86.8185,1.13351,147.187
1547,1546,40.8574,85.8717,1.13351,149.849
1548,824,47.9635,78.5472,1.13351,156.396
1549,1143,47.2262,77.7432,1.13351,193.822
1550,830,45.6223,78.7101,1.13351,243.187
1551,1396,41.1208,89.1305,1.13351,169.267
1552,1551,46.359,79.1938,1.13351,180.5
1553,4970,56.4099,83.1651,1.13351,303.233
1554,1553,48.2668,79.8751,1.13351,312.016
1555,4951,24.226,95.812,1.13351,186.608
1556,1555,48.2139,77.1569,1.13351,216.996
1557,1415,45.3337,79.4103,1.13351,155.023
1558,869,47.7692,80.3511,1.13351,234.779
1559,1024,16.2809,91.4305,1.13351,180.479
1560,1559,46.002,80.6881,1.13351,212.082
1561,851,47.3267,77.3644,1.13353,138.533
1562,4971,48.4347,72.4073,1.13353,137.143
1563,1562,47.8569,79.449,1.13352,144.208
1564,1080,46.1246,83.797,1.13351,172.676
1565,824,44.7691,86.3097,1.13351,163.819
1566,1304,44.6945,87.6488,1.13351,202.199
1567,824,48.8524,81.6996,1.13351,159.663
1568,1401,50.3143,81.7054,1.13351,299.728
1569,1024,47.124,83.7355,1.13351,184.947
1570,804,44.8813,83.3828,1.13353,143.903
1571,1431,55.8905,90.8753,1.13351,162.418
1572,1571,47.6915,83.3928,1.13351,173.518
1573,2746,83.2256,81.5524,1.13351,192.031
1574,1573,45.9577,87.7809,1.13351,229.816
1575,824,45.1852,81.6955,1.13351,159.214
1576,882,47.0515,83.1162,1.13361,126.049
1577,1461,73.1937,92.858,1.13351,168.313
1578,1577,45.6961,88.1193,1.13351,196.216
1579,1461,54.7988,85.9051,1.13351,149.558
1580,1579,46.832,86.1545,1.13351,157.528
1581,1368,47.7945,84.6408,1.13351,188.484
1582,1161,42.4522,83.681,1.13351,224.552
1583,1394,38.7219,83.0681,1.13351,177.316
1584,1583,42.5404,83.2752,1.13351,181.14
1585,1431,59.9524,91.1591,1.13351,161.098
1586,1585,40.9442,82.1662,1.13351,182.126
1587,1214,43.2825,83.2939,1.13351,176.756
1588,1191,34.9585,90.9685,1.13351,185.257
1589,1588,38.0955,84.6081,1.13351,192.349
1590,1546,45.6996,98.1887,1.13351,158.799
1591,1590,41.09,83.9485,1.13351,173.766
1592,1614,43.2266,83.0408,1.13351,176.476
1593,1592,41.308,82.3686,1.13351,178.509
1594,1186,38.9427,83.0573,1.13351,168.61
1595,1470,46.0183,97.8907,1.13351,169.645
1596,1595,44.7141,95.4465,1.13351,172.415
1597,1583,43.986,98.31,1.13351,193.441
1598,1189,45.6876,98.4867,1.13351,159.459
1599,1165,48.6756,97.5659,1.13351,259.386
1600,1127,73.1817,97.1871,1.13351,170.871
1601,1600,44.8743,96.6226,1.13351,199.184
1602,1590,46.1088,96.1303,1.13351,160.897
1603,1390,47.493,99.392,1.13351,191.833
1604,1321,46.9613,95.1647,1.13351,161.059
1605,1005,3.47151,92.0653,1.13351,239.877
1606,1605,47.7248,98.295,1.13351,284.566
1607,1118,42.1841,96.6775,1.13351,165.462
1608,1118,44.1359,96.354,1.13351,166.536
1609,867,49.6504,99.9265,1.13351,161.994
1610,1459,43.5027,99.1882,1.13351,174.013
1611,1051,38.8859,97.5867,1.13351,274.443
1612,1611,43.6979,96.2004,1.13351,279.451
1613,1210,48.3874,98.3061,1.13351,160.962
1614,1045,37.058,82.0307,1.13351,170.225
1615,1614,39.2174,90.3593,1.13351,178.829
1616,2746,72.2071,86.0044,1.13351,203.51
1617,1616,38.5655,94.0894,1.13351,238.109
1618,3040,58.2581,82.2176,1.13351,196.837
1619,1618,38.6876,94.1773,1.13351,219.772
1620,1316,25.8818,94.4843,1.13351,190.753
1621,1620,39.6795,90.272,1.13351,205.179
1622,1118,39.4517,92.0135,1.13351,160.151
1623,1143,40.6481,91.182,1.13351,181.779
1624,1214,39.9712,91.8598,1.13351,167.965
1625,1401,42.0267,91.6015,1.13351,309.547
1626,882,38.3574,98.542,1.13356,132.699
1627,1626,40.0005,93.5826,1.13353,137.923
1628,864,46.356,73.6842,1.13351,140.586
1629,1628,38.9622,99.1242,1.13351,167.078
1630,1118,41.039,97.1317,1.13351,165.19
1631,1429,39.4325,99.7705,1.13351,172.912
1632,1065,41.5733,99.7662,1.13351,206.366
1633,974,39.2039,95.1758,1.13351,263.921
1634,1210,41.7646,97.9245,1.13351,166.278
1635,1007,38.8557,98.378,1.13351,245.801
1636,1506,50.0709,90.5959,1.13351,166.636
1637,1636,45.1582,92.3572,1.13351,171.855
1638,1068,42.9711,91.1446,1.13351,183.799
1639,824,45.8809,95.0677,1.13351,172.602
1640,1431,45.0327,94.4761,1.13351,172.914
1641,1413,43.9734,92.6606,1.13351,175.355
1642,2883,78.7856,96.2174,1.13351,212.261
1643,1642,42.81,93.2259,1.13351,248.361
1644,1118,41.2769,94.1468,1.13351,162.951
1645,804,47.9358,71.1904,1.13356,131.679
1646,1645,42.9428,92.2143,1.13351,153.288
1647,1465,42.6399,92.2506,1.13353,117.841
1648,878,45.1318,84.4054,1.13394,93.4169
1649,1648,45.8367,92.8873,1.13361,101.928
1650,1573,66.1055,93.2422,1.13351,212.762
1651,2744,84.4914,88.9221,1.13351,202.261
1652,1651,65.8424,95.5214,1.13351,222.043
1653,1476,65.0708,94.1463,1.13351,240.559
1654,1070,62.8221,98.563,1.13351,188.277
1655,1654,63.254,93.9939,1.13351,192.866
1656,1577,64.6099,94.2068,1.13351,177.002
1657,1457,64.8444,91.0556,1.13351,163.953
1658,1504,62.2081,92.2048,1.13351,183.034
1659,1093,66.0346,90.0953,1.13351,166.065
1660,1114,63.7959,90.2829,1.13351,161.707
1661,1171,63.4531,91.9491,1.13351,181.716
1662,1443,59.467,99.7503,1.13351,194.176
1663,1662,66.6446,93.7195,1.13351,203.551
1664,4972,67.4046,86.8693,1.13351,183.127
1665,1664,66.6241,92.9089,1.13351,189.216
1666,1697,66.1662,83.9338,1.13356,116.883
1667,1666,65.5028,89.8029,1.13353,122.789
1668,2746,70.6136,93.3238,1.13351,208.415
1669,1668,66.1501,96.7989,1.13351,214.072
1670,4973,70.8358,81.9635,1.13351,252.539
1671,1670,56.6206,82.4486,1.13351,266.763
1672,1476,60.8678,82.1455,1.13351,234.974
1673,1672,59.0553,82.0898,1.13351,236.788
1674,1546,58.2445,82.5127,1.13351,162.697
1675,1427,58.0161,84.55,1.13351,159.589
1676,1411,58.5722,83.0879,1.13351,203.882
1677,1476,64.5988,88.5542,1.13351,235.416
1678,1476,64.2245,87.6484,1.13351,234.808
1679,1553,63.0742,83.6134,1.13351,309.912
1680,1091,63.2914,87.5742,1.13351,173.818
1681,1476,62.4355,82.9672,1.13351,233.516
1682,1487,62.3263,84.38,1.13351,163.967
1683,1411,63.7163,83.4024,1.13351,208.903
1684,1127,82.0365,98.8177,1.13351,179.866
1685,1684,62.1093,81.5504,1.13351,206.234
1686,1080,61.6801,85.7605,1.13351,188.299
1687,1375,60.1053,82.6387,1.13351,171.156
1688,1431,65.1765,92.4838,1.13351,163.269
1689,1688,64.6568,82.5262,1.13351,173.24
1690,1525,63.5739,90.0656,1.13351,171.155
1691,1210,61.2518,88.4448,1.13351,168.425
1692,1546,58.5767,86.0711,1.13351,162.438
1693,1427,61.3726,89.9191,1.13351,156.874
1694,1459,62.2618,87.7472,1.13351,171.465
1695,864,57.9153,85.4718,1.13351,151.204
1696,1120,59.3519,84.9292,1.13351,163.602
1697,1648,64.2186,87.5637,1.13361,112.763
1698,1697,62.0859,90.5865,1.13356,116.463
1699,247,0.833853,20.2526,1.13394,89.79
1700,1699,19.0193,45.4152,1.13356,120.836
1701,59,25.1935,45.758,1.13439,114.002
1702,220,22.3999,47.7907,1.13372,84.7448
1703,252,41.797,25.0643,1.39951,47.5209
1704,1703,23.6564,46.1617,1.14102,75.3451
1705,22,23.9671,47.4391,1.13719,88.1881
1706,22,23.1499,43.425,1.13719,88.5799
1707,898,30.3834,48.4172,1.13351,224.36
1708,1707,24.1706,45.2967,1.13351,231.312
1709,4974,69.6609,48.1185,1.13353,160.886
1710,1709,24.1004,45.286,1.13351,206.535
1711,22,18.9053,45.9058,1.13531,83.6652
1712,22,19.9148,47.0617,1.13531,84.2229
1713,284,18.6882,47.1823,1.1648,63.9786
1714,1847,17.2628,47.4864,1.39951,55.1081
1715,1714,20.836,42.6502,1.26385,61.1212
1716,4366,61.2404,31.0874,1.19737,56.5935
1717,1716,25.6336,45.7855,1.13719,95.1146
1718,134,25.2776,44.7575,1.39951,40.6678
1719,218,10.1445,48.2118,1.19737,45.0059
1720,1719,25.4281,46.2611,1.13719,60.4135
1721,1707,26.0598,47.175,1.13351,228.859
1722,9,13.3062,38.9292,1.19737,51.5739
1723,1722,22.081,43.2275,1.1648,61.345
1724,284,22.8305,48.0317,1.19737,59.7628
1725,284,19.8265,47.7782,1.19737,62.7775
1726,220,22.7348,45.3027,1.13439,86.9844
1727,184,23.4373,42.0877,2.24137,34.898
1728,1727,23.6609,46.0885,1.67636,38.9051
1729,284,19.2838,47.7626,1.19737,63.3195
1730,43,37.7814,36.7031,1.13372,123.354
1731,2418,50.5419,16.4744,1.13352,151.931
1732,1731,35.2492,36.3587,1.13351,177.015
1733,3987,59.4198,42.3509,1.14884,69.5796
1734,1733,38.7585,33.936,1.13531,91.8888
1735,91,37.1447,38.4761,1.13351,198.991
1736,383,24.0947,41.8923,2.24137,40.5847
1737,1736,35.331,35.1746,1.26385,53.676
1738,12,38.1268,34.5698,1.13372,114.991
1739,898,37.8251,41.7153,1.13351,227.262
1740,1739,40.479,33.3759,1.13351,236.014
1741,3,57.8477,45.3344,1.67636,59.4804
1742,1741,38.3251,33.0233,1.26385,82.5606
1743,166,27.9189,16.7742,1.67636,19.8223
1744,1743,38.2139,39.0012,1.19737,44.3178
1745,177,38.6335,27.5253,2.24137,37.4755
1746,1745,37.8177,33.4356,1.67636,43.4418
1747,130,28.398,11.0927,2.24137,18.8582
1748,1747,36.4343,35.9878,1.26385,45.0183
1749,817,13.127,42.0481,1.19737,63.9414
1750,1749,35.9357,37.1675,1.13719,87.2665
1751,2387,9.19605,39.4278,2.24137,33.6442
1752,1751,36.1465,38.0994,1.19737,60.6273
1753,184,30.7491,35.2928,3.39433,33.4781
1754,1753,39.5356,35.1128,2.24137,42.2665
1755,151,35.6987,39.9965,1.1648,45.0893
1756,3,40.4658,34.0826,2.24137,38.8347
1757,163,12.9371,32.9806,2.24137,23.2012
1758,1757,36.3358,39.022,1.26385,47.3673
1759,125,35.2298,35.8448,1.39951,45.9575
1760,70,33.4901,47.7934,1.13352,172.108
1761,4375,35.7377,47.7589,1.13372,123.312
1762,1761,36.3734,44.0557,1.13361,127.069
1763,25,35.5038,43.694,1.13352,123.076
1764,4975,57.8543,47.4606,1.13351,244.592
1765,1764,32.6819,46.2874,1.13351,269.792
1766,71,32.3159,47.5676,1.13372,120.955
1767,898,30.9218,43.6348,1.13351,226.046
1768,1707,29.1799,46.6221,1.13351,226.521
1769,3639,37.5232,40.3537,1.26385,48.6315
1770,1769,34.3709,41.67,1.14102,52.0476
1771,773,56.4562,6.06676,1.13394,88.7489
1772,1771,28.6257,47.2837,1.13352,138.482
1773,67,49.2224,31.6717,1.1648,68.0886
1774,1773,31.4786,47.0071,1.13719,91.541
1775,220,30.9515,46.4654,1.13372,93.3231
1776,4,33.003,43.1273,1.19737,46.2736
1777,113,21.512,8.23488,5.74509,19.1161
1778,1777,29.611,47.6338,1.26385,59.3388
1779,1714,31.1921,45.2642,1.19737,69.2135
1780,4976,24.4076,48.3105,1.13394,116.962
1781,1780,32.959,47.4401,1.13361,125.557
1782,362,40.9244,19.7124,2.24137,34.905
1783,1782,31.2902,48.0849,1.19737,64.8685
1784,249,32.9782,48.1088,1.19737,71.3243
1785,890,35.8715,40.5131,1.67636,51.3207
1786,4,35.5103,41.2054,1.1648,46.7941
1787,956,35.3668,41.994,1.26385,45.1027
1788,1855,2.08573,48.4404,1.1648,59.6699
1789,1788,29.4566,44.208,1.13719,87.3661
1790,2294,36.6658,33.4328,1.67636,52.8186
1791,1790,32.3517,42.3727,1.39951,62.745
1792,4375,82.1756,30.7191,1.13353,156.688
1793,1792,34.599,44.9062,1.13351,206.335
1794,130,34.7148,40.7367,2.24137,40.0107
1795,1794,31.4452,47.2932,1.39951,47.3372
1796,815,33.4385,42.1346,1.14102,69.7571
1797,1714,35.4652,44.7168,1.14884,73.52
1798,4977,53.1497,19.4985,1.39951,47.6011
1799,1798,35.1224,46.3926,1.1648,79.9782
1800,794,45.1412,44.505,1.13361,122.829
1801,1800,28.2487,48.406,1.13351,140.166
1802,220,28.7579,46.6288,1.13439,91.1445
1803,1727,35.2565,45.8283,1.26385,47.295
1804,3602,36.1203,44.4728,1.39951,43.3738
1805,1804,37.0619,41.6498,1.19737,46.3498
1806,249,33.3023,35.891,1.1648,68.8408
1807,73,33.0696,38.0803,1.13439,95.9426
1808,22,16.2914,47.8055,1.13719,80.5242
1809,1808,35.5582,39.8281,1.13394,101.377
1810,252,24.4843,37.7633,1.39951,32.8601
1811,1810,32.4778,38.9573,1.1648,40.9422
1812,105,26.3027,31.1013,2.24137,32.8726
1813,1812,30.0529,37.1419,1.39951,39.9826
