to,from,x,y,cov,cost
1774,1398,31.6119,37.4108,9.37378,35.7833
1775,1001,30.0241,34.2049,9.96226,31.4546
1776,1775,30.8359,36.054,9.72363,33.474
1777,169,31.9134,34.953,9.72363,33.5298
1778,1427,32.4784,37.3035,9.96226,35.5608
1779,670,28.0879,34.4109,10.2569,30.382
1780,2338,27.0791,29.2806,9.96226,25.7603
1781,1780,31.73,35.4068,9.14424,33.452
1782,115,31.5664,45.4686,10.2569,48.5771
1783,1782,32.0077,36.9696,9.96226,57.0875
1784,670,24.4995,37.3923,10.6206,30.9931
1785,1784,32.4076,37.3499,9.96226,38.9013
1786,1137,30.5602,34.6494,9.72363,32.1476
1787,1786,31.6285,37.8579,9.53034,35.5293
1788,882,27.8378,34.35,9.96226,30.2473
1789,1788,31.8799,37.6872,9.72363,35.4889
1790,1,34.2746,31.1279,8.7185,143.303
1791,356,33.2673,31.8035,8.72488,139.553
1792,15094,69.2118,22.5271,8.8065,74.3583
1793,1792,33.8477,32.5302,8.74125,111.11
1794,710,33.3904,31.9971,9.06103,57.7648
1795,218,34.6229,36.5337,9.24696,37.9573
1796,1795,34.5124,32.1558,9.06103,42.3365
1797,1413,33.7508,32.769,9.72363,39.6723
1798,70,33.6007,33.017,9.72363,35.1084
1799,123,33.0325,26.9181,9.96226,29.0194
1800,1799,34.0702,32.9137,9.72363,35.1041
1801,762,34.1545,33.5221,9.72363,34.7604
1802,1022,33.886,32.5661,9.72363,35.0701
1803,670,19.5843,16.663,11.62,11.6728
1804,1803,33.918,32.8631,10.2569,33.3038
1805,1556,32.9665,31.5197,9.72363,32.5357
1806,1351,34.7602,32.8799,9.96226,33.8637
1807,1386,34.7548,36.2182,9.72363,55.2191
1808,742,39.2857,33.8843,8.85901,59.3634
1809,1808,34.0019,33.5453,8.83,64.658
1810,1386,33.5688,38.4768,9.72363,52.8664
1811,679,32.6866,34.7468,9.96226,49.6654
1812,1143,34.7634,34.6379,9.06103,59.4659
1813,1260,34.1569,35.3898,10.2569,36.6721
1814,710,34.7183,36.5468,9.37378,54.8558
1815,48,33.1883,38.5511,9.24696,51.878
1816,833,32.6857,42.4271,10.2569,39.8489
1817,1816,33.7593,37.5602,9.96226,44.8329
1818,197,33.6526,37.2171,8.78746,95.5299
1819,48,33.7684,37.1965,9.72363,53.0078
1820,833,33.3529,36.7998,10.2569,37.4447
1821,1481,32.8029,35.1482,9.96226,36.4489
1822,710,33.2296,34.4495,9.14424,55.5746
1823,559,34.17,34.7646,8.89483,128.532
1824,1150,9.08733,32.8886,10.6206,22.9143
1825,1824,34.1209,34.7803,9.53034,48.0192
1826,577,33.6316,34.3677,8.89483,52.8897
1827,1696,33.2967,34.7866,9.72363,48.3781
1828,1323,33.5249,34.4284,9.96226,39.7441
1829,899,34.5795,36.4595,9.96226,36.5177
1830,9022,26.3329,33.0909,9.53034,28.6232
1831,1830,33.4572,36.9781,9.37378,36.739
1832,952,33.1111,35.1232,10.2569,34.6948
1833,1310,33.8074,34.3242,9.96226,34.811
1834,758,33.5952,37.6012,10.2569,36.5466
1835,670,11.765,15.1092,11.0696,5.40544
1836,1835,32.8819,36.245,9.96226,35.2826
1837,169,32.8794,34.6748,9.96226,33.7151
1838,1022,34.4905,35.5982,9.96226,36.3722
1839,846,34.2486,35.9391,9.96226,35.5221
1840,1071,31.4685,31.3687,9.72363,30.6375
1841,1840,34.1471,33.6215,9.53034,34.1375
1842,248,33.1747,37.2204,10.6206,36.0053
1843,846,33.3945,36.9537,9.96226,35.8679
1844,670,15.1662,13.2251,11.62,6.09023
1845,1844,34.2826,33.6088,9.72363,34.0354
1846,1064,31.2472,32.548,9.53034,33.0502
1847,1371,33.0388,34.2602,8.8065,92.9543
1848,13587,27.4726,40.5622,8.85901,66.8746
1849,1848,30.8672,33.3273,8.83,74.8663
1850,17349,38.4535,33.516,8.7091,176.726
1851,1850,29.6839,33.9516,8.70814,185.506
1852,440,22.1853,45.4883,8.74944,106.987
1853,1852,32.1595,32.1367,8.73461,123.653
1854,440,29.4145,34.1633,8.73461,119.519
1855,161,32.18,32.3246,8.75956,106.937
1856,161,31.5165,34.291,8.75956,105.7
1857,48,31.7014,33.7629,9.53034,56.8876
1858,1353,31.6179,33.9179,10.2569,34.3614
1859,1455,32.2115,34.6573,9.96226,34.7475
1860,1552,32.0767,32.034,10.2569,31.9025
1861,1377,20.673,23.7669,9.72363,17.9703
1862,1861,32.4231,34.3894,9.37378,33.8102
1863,1464,32.1298,32.236,10.2569,31.6422
1864,770,17.497,45.7754,9.06103,40.0367
1865,1864,33.2457,32.8873,8.93904,60.3867
1866,1692,32.8514,33.2405,9.37378,58.9438
1867,16786,20.7049,38.141,9.96226,30.5825
1868,1867,32.8274,33.1337,9.53034,43.6984
1869,398,32.9156,32.7485,9.96226,32.6234
1870,670,16.5004,13.8103,10.6206,7.53478
1871,1870,32.6669,32.891,9.96226,32.5434
1872,1561,29.8217,33.5825,9.53034,31.1228
1873,1047,44.8159,44.2129,8.75956,90.8565
1874,1873,40.9986,33.703,8.74125,102.038
1875,9422,44.7141,17.0658,8.85901,86.7732
1876,1875,35.6079,34.0991,8.8065,106.088
1877,904,35.9247,34.6902,9.96226,42.4353
1878,1732,35.3531,35.374,8.74944,105.003
1879,17333,17.9619,30.575,9.14424,63.857
1880,1879,36.8027,35.7203,8.89483,83.3878
1881,1848,36.8186,35.2691,8.8065,77.6154
1882,32,36.6429,35.2173,9.06103,54.7092
1883,370,38.6178,45.7762,8.74125,152.038
1884,1883,35.1779,32.9892,8.72923,165.28
1885,679,36.3239,34.3736,9.96226,49.9517
1886,790,35.919,35.4762,9.37378,51.9229
1887,374,35.7453,33.4739,9.14424,41.2206
1888,739,37.1615,34.9051,8.7185,165.952
1889,1323,36.3622,35.0091,9.96226,40.3039
1890,165,36.0619,34.22,9.72363,42.0864
1891,2772,19.5053,30.945,10.2569,24.613
1892,1891,35.9844,35.0634,9.37378,41.5989
1893,773,36.1959,30.5253,10.2569,33.3602
1894,1893,37.5092,34.5046,9.96226,37.5505
1895,1121,27.8851,35.3764,9.96226,31.1541
1896,1895,34.9905,35.7609,9.72363,38.2699
1897,430,34.9613,35.885,9.53034,37.8556
1898,1893,35.3651,35.1561,9.96226,38.0649
1899,1531,35.3309,34.7821,9.53034,36.1893
1900,15737,29.1272,29.4414,9.72363,27.4993
1901,1900,36.7301,35.2096,9.37378,37.0427
1902,1602,36.6855,34.756,9.96226,36.7719
1903,1135,36.2907,35.5971,10.2569,36.7002
1904,670,35.0882,34.8337,10.6206,35.3006
1905,851,34.1168,30.9322,9.96226,32.0022
1906,1905,35.5452,35.9089,9.53034,37.1799
1907,690,22.7169,40.0955,9.53034,57.0902
1908,1907,38.5686,36.7809,9.24696,73.2847
1909,378,38.1866,36.7264,9.72363,39.4801
1910,48,38.3501,35.7846,9.24696,54.5146
1911,670,8.18745,26.8303,10.6206,16.9277
1912,1911,37.5081,36.8095,9.53034,47.8999
1913,115,37.7275,35.5071,10.2569,37.8804
1914,40,30.1368,34.0461,10.2569,32.6549
1915,1914,37.6692,37.2413,9.96226,40.8369
1916,1001,31.7044,33.7419,10.6206,32.1805
1917,1916,37.7309,36.6331,10.2569,38.8647
1918,742,37.3695,32.4757,8.85901,61.1475
1919,6649,70.9579,43.7371,8.72135,118.624
1920,1919,37.1904,33.8381,8.71279,153.813
1921,440,37.3633,33.1061,8.72923,126.145
1922,199,37.5044,33.2074,8.74125,113.928
1923,440,36.1751,33.1137,8.74125,125.182
1924,1085,31.8783,24.2726,9.96226,36.7693
1925,1924,37.8653,34.242,9.72363,48.3982
1926,440,37.9182,33.0735,8.74125,126.618
1927,121,37.6977,34.1668,9.24696,43.7826
1928,538,8.98621,29.2585,9.37378,23.8487
1929,1928,36.8001,33.2305,8.93904,51.9448
1930,1085,36.2223,32.8778,9.96226,46.2378
1931,879,36.5509,33.1063,9.96226,37.2109
1932,955,37.8988,33.4019,9.53034,36.4857
1933,561,49.1387,36.316,9.06103,50.0932
1934,1933,36.3378,37.1496,8.93904,62.9213
1935,440,36.8104,36.0268,8.72923,124.114
1936,197,35.8356,36.0179,8.8065,96.3861
1937,10,30.2974,45.5771,8.89483,132.384
1938,1937,35.2894,36.389,8.85901,142.84
1939,241,36.2929,36.4801,9.24696,43.9175
1940,770,35.8581,37.0815,9.24696,60.2851
1941,48,35.7003,36.5015,9.72363,53.4655
1942,1830,35.8867,36.7563,9.37378,38.8561
1943,766,37.3936,37.172,10.2569,39.3255
1944,1039,28.4184,28.737,9.96226,26.914
1945,1944,36.4758,36.8549,9.72363,38.3517
1946,1071,30.3115,32.0198,9.53034,30.7428
1947,1946,37.2148,36.5578,9.37378,39.0041
1948,66,35.9694,35.9726,9.96226,36.8908
1949,670,37.2034,37.3145,10.2569,38.5501
1950,298,37.3578,36.4706,10.2569,38.2986
1951,670,19.08,17.3545,11.62,11.6848
1952,1951,37.3047,36.7066,10.6206,38.2675
1953,773,28.8581,31.4556,10.6206,28.5652
1954,1953,35.9037,37.0962,9.96226,37.5906
1955,670,27.5352,29.488,10.6206,26.2157
1956,1955,35.2486,36.8266,10.2569,36.8625
1957,74,43.9899,37.4834,8.83,107.357
1958,710,41.0718,37.8887,9.06103,59.2128
1959,1748,41.3897,36.8494,9.72363,44.9096
1960,163,40.2301,37.2801,8.89483,65.7639
1961,452,40.7792,37.9709,9.06103,50.2168
1962,1068,42.1792,36.4635,9.24696,41.8867
1963,125,15.8023,10.6065,11.0696,5.84061
1964,1963,39.9745,37.327,9.72363,41.8723
1965,670,25.6387,29.5768,11.0696,25.0564
1966,1965,40.6236,37.965,10.2569,42.2293
1967,163,45.032,37.3423,8.89483,63.3993
1968,48,44.5188,37.1095,9.72363,56.5621
1969,48,44.8267,37.1857,9.14424,56.7333
1970,1455,42.1528,39.9232,9.53034,44.8185
1971,1970,44.929,37.3456,9.24696,48.6068
1972,891,44.0217,36.3984,9.96226,43.6505
1973,1137,43.6193,36.8079,9.72363,42.9997
1974,1097,37.7991,30.6691,9.96226,36.0496
1975,1974,42.5643,38.5694,9.72363,45.2758
1976,304,42.3278,37.7257,8.7185,135.388
1977,440,16.2814,45.6269,8.74944,107.936
1978,1977,42.5294,38.325,8.72488,135.181
1979,161,43.1919,38.7867,8.77205,98.5778
1980,1384,46.5364,4.16617,9.72363,40.4215
1981,1980,43.2314,37.4364,9.14424,73.8555
1982,48,42.2808,37.1147,9.24696,55.0638
1983,1,41.1044,38.4549,8.72488,133.97
1984,522,34.4866,32.8099,9.37378,34.3561
1985,1984,42.9892,37.5999,9.24696,44.1151
1986,846,41.2443,38.3069,9.37378,42.625
1987,321,43.1903,38.2658,9.72363,46.3718
1988,178,42.5588,38.6698,9.53034,43.4686
1989,2977,10.6926,11.4827,11.0696,1.70459
1990,1989,43.1487,37.6301,9.72363,43.3829
1991,764,25.6323,34.0425,10.2569,28.9937
1992,1991,42.9843,35.3564,9.53034,46.3953
1993,1047,42.9073,35.5516,8.78746,95.5095
1994,1732,45.6184,45.5312,8.73461,110.734
1995,1994,44.0052,36.0977,8.72923,120.304
1996,78,52.4512,18.5026,9.53034,44.2854
1997,1996,42.8351,36.9597,9.24696,65.0973
1998,414,42.9622,35.8971,9.14424,58.0328
1999,414,43.561,36.4125,9.14424,58.0219
2000,710,42.7677,36.7612,9.37378,61.2379
2001,10188,24.5217,41.463,10.2569,35.9152
2002,2001,42.9905,35.5605,9.72363,55.3042
2003,1748,43.7364,36.5805,9.53034,47.2717
2004,1061,24.8645,40.6036,10.2569,35.6889
2005,2004,43.0104,36.1212,9.72363,54.3802
2006,1260,31.4208,32.0369,9.96226,32.4402
2007,2006,42.8658,36.7482,9.53034,44.817
2008,214,42.4691,35.7553,9.96226,42.056
2009,1346,42.9107,36.8936,9.96226,42.9497
2010,899,42.7499,36.6101,9.53034,42.2047
2011,1064,42.5336,35.8764,9.96226,41.8776
2012,300,41.7766,34.0955,9.37378,40.0101
2013,2012,43.358,36.1363,9.24696,42.5919
2014,199,40.522,33.0236,8.73461,115.935
2015,1064,34.3194,30.817,10.2569,32.5656
2016,2015,40.2382,31.9419,9.96226,38.5903
2017,74,39.6529,31.5875,8.8065,113.301
2018,6,40.2496,32.5279,8.7078,171.247
2019,690,43.4909,38.3262,9.37378,58.564
2020,2019,38.8184,32.3913,9.24696,66.1175
2021,218,39.9937,32.9472,8.93904,44.3275
2022,243,39.2476,30.7788,9.14424,51.5142
2023,1300,37.4269,36.4097,9.96226,38.4329
2024,2023,39.6072,32.2631,9.37378,43.1178
2025,513,19.3512,45.3569,10.2569,38.1254
2026,2025,38.9586,31.8722,9.53034,61.9222
2027,522,39.836,31.8346,9.37378,38.9204
2028,50,40.6718,32.0625,9.96226,41.9005
2029,773,32.1848,25.6918,10.2569,27.3053
2030,2029,39.7921,32.5662,9.96226,37.5584
2031,1803,24.1217,27.6229,9.96226,23.5349
2032,2031,39.4025,32.7093,9.53034,39.6399
2033,2038,24.8082,17.6269,10.6206,16.6592
2034,2033,39.489,32.6521,9.96226,37.666
2035,248,39.1096,32.4793,10.2569,37.4077
2036,1486,39.4739,31.2771,9.53034,36.6153
2037,251,39.396,33.0202,9.96226,37.8004
2038,670,21.4641,15.7721,11.0696,12.8352
2039,2038,39.592,32.5115,9.96226,37.5096
2040,540,39.2502,32.2904,9.72363,37.2271
2041,42,40.3272,33.6554,9.96226,38.8741
2042,1893,39.028,32.3923,9.72363,36.7523
2043,1229,39.0642,31.8981,9.24696,36.5798
2044,1614,39.8742,36.9315,9.24696,43.1701
2045,513,40.496,35.4803,9.72363,54.517
2046,522,39.3831,35.9503,9.37378,40.1198
2047,1303,38.693,35.9767,9.14424,40.8956
2048,17350,35.0598,34.5223,9.96226,35.2421
2049,2048,39.259,36.6106,9.72363,39.932
2050,1135,40.1741,36.4098,9.72363,40.1865
2051,78,42.1711,34.3869,9.37378,41.5622
2052,197,41.5505,35.6067,8.75956,98.1502
2053,438,40.4266,34.216,8.93904,89.9943
2054,1646,40.5827,40.5414,9.06103,45.3031
2055,2054,41.2243,35.7998,8.93904,50.088
2056,914,41.6091,33.3042,10.2569,41.7214
2057,474,41.7282,34.6327,9.72363,52.354
2058,943,30.0482,41.67,10.2569,38.0589
2059,2058,40.732,34.8567,9.37378,50.7303
2060,1346,41.2609,33.9718,9.53034,40.727
2061,150,41.4091,34.8599,9.37378,40.0687
2062,2029,41.9181,34.6664,9.96226,40.5446
2063,670,36.6896,21.6644,10.6206,29.1272
2064,2063,40.4916,34.8851,9.96226,42.8837
2065,398,42.0106,34.2044,10.2569,40.1317
2066,356,39.5101,33.7552,8.72135,144.191
2067,1712,43.1094,41.7718,9.14424,56.7261
2068,2067,38.4377,35.014,9.06103,64.9416
2069,557,38.1041,32.8852,9.06103,100.648
2070,794,0.436685,17.6493,11.0696,12.2542
2071,2070,38.3582,32.9275,9.53034,53.1378
2072,48,40.1674,33.8376,9.53034,56.9235
2073,1651,38.3876,34.8748,9.72363,58.7898
2074,12,39.394,34.1095,9.53034,45.8347
2075,289,40.0108,35.0074,9.37378,44.7309
2076,764,38.6745,32.4906,9.96226,39.8761
2077,2033,38.1614,33.5631,9.96226,37.4503
2078,1955,38.9088,34.8721,9.96226,38.7994
2079,1708,39.2519,33.6139,9.72363,38.0848
2080,1117,39.3268,33.1907,9.72363,37.7177
2081,34,40.2749,34.4828,9.06103,64.5805
2082,500,28.4625,14.2374,10.2569,19.1286
2083,2082,40.0392,35.04,9.53034,42.9356
2084,1303,40.2415,34.8596,9.06103,41.9334
2085,670,10.8703,17.0528,11.62,7.10632
2086,2085,39.9013,34.5541,10.2569,41.0046
2087,670,12.0729,14.1337,11.0696,4.6243
2088,2087,38.8556,33.0727,9.53034,37.4267
2089,1464,31.8466,31.6172,10.6206,30.9918
2090,2089,40.2548,34.4171,9.53034,39.8539
2091,2772,26.627,26.938,11.0696,23.7361
2092,2091,39.8355,34.3192,10.2569,38.8671
2093,670,18.9297,17.9626,11.62,11.9643
2094,2093,40.1771,33.8311,9.96226,38.4833
2095,356,36.0695,31.7784,8.72135,141.973
2096,199,38.2589,31.567,8.73461,115.713
2097,186,35.7723,30.9453,9.24696,70.3359
2098,2019,36.3941,30.264,8.99364,69.3047
2099,904,36.8903,30.9727,9.72363,42.4327
2100,370,57.2292,45.8714,8.75956,141.924
2101,2100,37.1285,31.1175,8.72923,166.858
2102,311,38.3501,30.4525,9.24696,55.5611
2103,670,20.5786,36.8295,10.6206,28.8397
2104,2103,35.7475,31.7637,9.96226,44.8321
2105,2175,42.8398,45.628,9.06103,53.8197
2106,2105,36.6877,31.4492,8.85901,69.2757
2107,593,37.4778,31.2418,9.53034,42.1828
2108,1055,35.7494,31.5576,9.72363,39.8346
2109,226,37.2255,32.1261,9.96226,40.4218
2110,1106,36.0322,30.3284,9.53034,36.1201
2111,1455,35.3161,30.951,9.96226,33.5964
2112,1097,36.2012,31.6201,9.96226,35.9686
2113,756,36.9264,31.9383,9.53034,36.3506
2114,1464,21.2862,20.8753,11.0696,15.9655
2115,2114,35.4971,31.3116,9.96226,33.5968
2116,855,38.1313,31.5997,9.37378,37.3421
2117,343,35.7343,30.8255,9.53034,33.5147
2118,544,37.1996,31.8094,9.53034,35.0257
2119,1071,37.0687,31.8329,9.96226,34.79
2120,851,35.4036,30.9898,10.6206,32.9712
2121,457,45.4105,30.8808,8.99364,41.5466
2122,2121,35.7237,30.1434,8.93904,51.2614
2123,356,38.8185,42.7675,8.72488,141.21
2124,1178,62.1678,11.6002,8.93904,80.4664
2125,2124,36.9842,40.7803,8.83,119.011
2126,199,35.3264,40.9525,8.72923,106.707
2127,1852,36.7549,39.544,8.72135,122.723
2128,197,36.2851,39.9875,8.8065,92.4148
2129,2341,51.5175,5.03971,9.37378,48.3067
2130,2129,36.1561,39.92,8.99364,86.4198
2131,197,35.6267,40.0067,8.77205,92.4141
2132,294,35.5217,40.5977,9.53034,61.9854
2133,909,36.9146,40.2609,9.24696,47.3464
2134,34,21.1146,45.7348,9.14424,46.4784
2135,2134,36.7506,41.8263,8.89483,62.5955
2136,218,42.653,40.0424,8.93904,46.4919
2137,2136,35.3264,41.455,8.89483,53.9534
2138,710,34.8518,40.6948,9.53034,52.4037
2139,10061,38.2091,34.455,9.53034,37.7264
2140,2139,36.8492,40.518,9.37378,43.94
2141,48,35.1062,40.7856,9.72363,49.2279
2142,384,29.831,26.683,9.72363,27.0395
2143,2142,35.7008,39.7478,9.37378,41.3624
2144,679,37.8621,40.4658,9.96226,45.2407
2145,2058,35.8805,40.6346,9.96226,43.9824
2146,753,35.9105,40.7184,10.2569,40.4001
2147,1260,36.5801,40.6514,10.2569,41.9791
2148,398,36.4818,39.2065,9.53034,39.9611
2149,2025,21.427,45.5516,9.96226,40.2103
2150,2149,34.6704,40.219,9.53034,54.487
2151,1895,36.3494,40.2682,9.53034,40.9303
2152,710,34.8613,40.5164,9.06103,52.4999
2153,805,33.2692,38.7411,9.96226,37.163
2154,2153,37.307,41.6339,9.72363,42.1301
2155,1256,35.5472,38.4955,10.6206,38.2728
2156,2155,34.8869,40.2835,10.2569,40.1789
2157,933,34.9429,40.8956,9.72363,39.7354
2158,670,21.5535,23.0027,10.6206,17.3941
2159,2158,36.2492,39.6779,9.72363,39.6208
2160,670,25.8027,31.9756,9.96226,27.0676
2161,2160,36.5143,40.7314,9.53034,40.9024
2162,16267,34.5704,38.3803,9.37378,37.5631
2163,2162,34.8129,40.5175,9.24696,39.7139
2164,670,25.0749,32.0952,10.6206,26.7479
2165,2164,35.0185,40.0423,10.2569,39.477
2166,66,34.7831,40.3028,9.24696,39.1977
2167,141,40.2771,41.6735,8.75956,97.0328
2168,304,39.328,41.0364,8.7185,135.53
2169,1047,53.6456,41.238,8.77205,100.139
2170,2169,39.5522,41.8119,8.74944,114.244
2171,440,39.5082,42.5496,8.72923,124.543
2172,197,39.488,42.9021,8.8065,91.0437
2173,161,39.1085,42.094,8.77205,95.0561
2174,197,39.2925,40.7248,8.8065,92.5857
2175,32,45.8087,44.9755,9.14424,50.78
2176,2175,39.7319,41.4389,9.06103,57.811
2177,710,39.91,42.549,9.24696,56.5141
2178,78,48.4577,35.4274,9.96226,46.6615
2179,2178,38.3973,40.5863,9.24696,57.9675
2180,1218,40.1615,40.7491,9.37378,44.0235
2181,764,36.1022,43.5736,9.37378,43.1454
2182,2181,38.2701,40.9006,9.06103,46.5871
2183,245,39.6876,42.2672,9.14424,56.0065
2184,265,40.2447,41.0869,9.72363,48.9265
2185,1861,39.8924,40.395,9.24696,43.3845
2186,1121,39.3636,40.2269,9.53034,42.6094
2187,1303,39.7593,41.5398,8.99364,44.573
2188,44,39.1586,41.0299,9.96226,43.253
2189,1164,40.2001,41.3414,9.96226,43.5518
2190,1251,39.1917,40.7161,9.72363,42.5288
2191,1121,40.0388,42.6913,9.96226,44.7641
2192,169,40.0195,40.734,9.53034,43.0318
2193,805,32.362,38.6827,9.96226,36.5057
2194,2193,39.7135,42.2681,9.72363,44.6849
2195,2175,39.6111,38.7559,8.85901,59.5603
2196,2054,38.3458,38.7031,8.99364,48.1984
2197,2134,38.9222,39.7088,8.99364,65.2779
2198,904,39.1791,39.1012,9.96226,47.1069
2199,48,39.4016,38.9925,9.37378,51.9066
2200,2772,44.3032,43.88,10.2569,48.2141
2201,2200,37.6848,39.1333,9.96226,56.3588
2202,323,37.5172,39.6394,9.24696,43.2805
2203,218,38.9971,39.8483,9.24696,43.0453
2204,2031,37.4894,38.6286,9.37378,40.8502
2205,753,38.5316,38.1192,10.2569,41.5598
2206,1346,38.0224,40.0848,9.53034,41.8687
2207,1300,17.4651,13.6663,11.0696,8.31876
2208,2207,38.0585,38.7649,9.72363,40.7845
2209,1033,39.9243,39.5081,9.72363,43.3527
2210,378,39.0479,38.9599,9.72363,41.8543
2211,2155,39.7015,39.0288,10.2569,42.4612
2212,756,38.4101,39.8753,10.2569,41.5442
2213,1071,39.0069,38.4061,9.53034,40.7581
2214,670,38.3409,39.4273,10.6206,40.8556
2215,1393,38.2906,38.4462,10.2569,40.3942
2216,670,31.5255,30.9332,10.6206,30.0257
2217,2216,37.8039,40.3142,9.96226,41.3139
2218,115,39.7173,39.0415,9.96226,41.6443
2219,370,36.9228,42.3732,8.74944,154.082
2220,48,38.759,43.5392,9.14424,48.0044
2221,36,38.0949,41.6311,9.14424,61.9468
2222,710,37.1786,42.3355,9.37378,53.922
2223,1692,37.8665,42.2506,9.14424,49.5423
2224,1251,38.3606,42.1439,9.37378,42.9641
2225,670,10.0927,8.11393,11.62,1.88834
2226,2225,38.8938,42.4478,9.72363,46.7026
2227,753,38.2674,42.4317,10.2569,43.3121
2228,670,31.7669,34.5911,10.6206,32.8408
2229,2228,38.4783,44.3609,10.2569,44.6938
2230,2160,37.8829,42.4644,9.37378,43.0659
2231,1916,36.7416,42.2858,10.2569,42.0987
2232,169,39.0198,43.5757,9.53034,44.5259
2233,1351,37.3667,42.8769,10.2569,42.7832
2234,159,18.9519,11.0051,9.96226,16.5426
2235,2234,39.5592,44.0864,9.24696,55.5174
2236,74,39.6883,43.5411,8.83,102.29
2237,74,40.7864,43.9394,8.83,101.232
2238,726,40.9256,44.0739,9.06103,73.6002
2239,103,38.1792,28.4856,9.72363,36.9216
2240,2239,40.8881,43.8088,9.37378,52.4824
2241,418,39.7066,44.6842,9.72363,55.5612
2242,296,34.5812,24.2724,9.96226,31.1587
2243,2242,39.9552,43.7303,9.37378,51.3451
2244,48,39.1701,44.9334,9.53034,47.8493
2245,939,39.9532,43.5201,10.2569,46.0186
2246,1112,38.8328,44.5621,9.96226,48.4234
2247,1251,39.0286,44.5923,9.72363,45.4765
2248,36,40.2067,42.6772,9.06103,59.5909
2249,48,40.1345,43.0795,9.24696,49.4156
2250,1638,40.1241,43.2035,9.53034,49.2841
2251,48,40.0402,44.5738,9.72363,48.775
2252,1587,43.4766,45.3446,9.53034,48.7376
2253,1055,42.4114,44.3063,9.53034,53.8335
2254,710,42.8787,44.7047,9.37378,59.1674
2255,2178,43.548,44.5024,9.72363,56.9794
2256,1638,43.2842,45.3898,9.53034,50.4516
2257,1251,43.2844,44.3432,9.72363,47.9376
2258,66,38.0723,42.1653,9.72363,42.7003
2259,2258,41.9876,44.9813,9.37378,47.5231
2260,1638,42.3462,45.3811,9.14424,49.5168
2261,66,33.381,38.0879,9.96226,36.5819
2262,2261,42.7922,45.1789,9.72363,48.3655
2263,199,42.0625,43.4987,8.74125,112.054
2264,1047,40.805,42.5172,8.78746,88.3036
2265,12158,41.1578,33.419,9.06103,44.0157
2266,2265,41.3167,43.2106,8.93904,53.8085
2267,103,41.3287,43.3422,9.37378,52.1082
2268,99,41.4519,42.7839,8.85901,56.6705
2269,48,43.1269,43.4686,9.72363,52.0413
2270,218,41.2504,42.8104,9.24696,46.5397
2271,48,42.2822,43.2302,9.72363,51.31
2272,48,41.7359,43.433,9.72363,50.7273
2273,1139,40.2893,44.0494,9.24696,46.4654
2274,2273,41.5325,43.4729,8.99364,47.8357
2275,1353,43.0001,43.3193,9.37378,48.8893
2276,1748,40.5407,42.9669,9.72363,45.6565
2277,762,41.5116,41.9758,9.96226,45.4996
2278,2277,41.6789,44.3225,9.72363,47.8522
2279,2258,40.6986,42.8263,9.53034,45.4086
2280,756,40.9862,43.5656,9.96226,45.9016
2281,2089,41.3995,44.2218,9.37378,46.8074
2282,773,39.8737,43.3159,9.96226,44.7485
2283,2282,41.3484,44.3465,9.72363,46.5476
2284,7648,25.5734,27.3178,11.0696,23.3825
2285,2284,43.0503,43.679,10.2569,47.3226
2286,378,43.1764,43.0611,9.72363,47.2928
2287,74,40.8329,45.3826,8.83,100.387
2288,48,41.3096,44.8804,9.72363,49.9725
2289,169,40.6171,45.0625,9.53034,46.6677
2290,886,41.6157,45.1126,9.96226,48.1375
2291,762,40.4335,44.898,9.96226,46.6029
2292,1542,41.2536,44.4362,9.37378,47.0607
2293,833,41.91,45.3288,9.72363,48.9095
2294,853,40.2266,45.2904,9.06103,46.5308
2295,304,43.2869,39.7058,8.7185,133.238
2296,2181,41.6557,39.1371,9.24696,50.2535
2297,74,41.2441,39.4777,8.77205,105.255
2298,1047,48.2756,38.5633,8.78746,96.4185
2299,2298,40.2253,39.179,8.75956,104.492
2300,17351,64.1075,18.8744,8.89483,88.1304
2301,2300,42.4647,39.1246,8.77205,117.769
2302,197,40.3385,40.4394,8.8065,93.422
2303,197,39.9903,39.3849,8.8065,94.0928
2304,414,41.5774,40.0706,9.14424,54.0279
2305,48,41.3699,38.6033,9.72363,53.3304
2306,16562,13.908,39.4516,9.53034,30.2102
2307,2306,40.3909,38.7637,8.99364,56.7021
2308,1353,42.2297,40.4238,9.72363,46.3106
2309,1139,38.5562,41.4526,9.37378,43.3497
2310,2309,42.2178,39.2023,9.14424,47.6475
2311,123,36.6908,30.482,10.2569,34.0728
2312,2311,40.3019,39.7209,9.96226,43.9924
2313,679,40.8579,39.2192,9.96226,48.4175
2314,1449,41.1328,39.3606,9.72363,47.658
2315,2038,40.424,39.7431,9.96226,43.398
2316,2033,35.9566,29.3336,9.72363,32.8251
2317,2316,40.2863,38.5803,9.53034,43.0353
2318,926,42.1219,39.8643,9.96226,44.58
2319,1346,42.4026,39.2288,9.96226,43.7211
2320,2023,40.8212,38.5665,9.37378,42.4546
2321,670,10.0732,9.03505,11.0696,0.967728
2322,2321,41.8153,40.6766,9.53034,45.7868
2323,670,32.6777,34.8237,10.6206,33.6228
2324,2323,40.0247,39.0793,9.37378,42.1133
2325,2048,40.4538,38.6582,9.72363,42.0393
2326,670,41.7461,40.429,10.2569,43.9742
2327,48,43.5608,42.5466,9.72363,52.7472
2328,304,43.0996,41.2341,8.7185,132.276
2329,368,77.5345,14.9213,8.83,71.4993
