17.9236,-76.0575
31.9236,-62.0575
86.4934,-96.1531
74.391,-60.8437
68.3827,13.1616
59.0734,49.1616
55.0734,45.1616
45.0734,55.1616
49.0734,59.1616
46.0258,67.4002
44.0258,69.4002
48.0258,73.4002
44.0258,77.4002
48.0258,77.8497
20.0258,89.9642
18.0258,87.9642
91.8974,98.5579
